time,open,high,low,close,tick_volume,spread,real_volume
2025-10-03 09:54:00,3858.58,3859.12,3857.09,3859.07,591,36,0
2025-10-03 10:00:00,3859.12,3860.78,3858.3,3858.9,1075,32,0
2025-10-03 10:06:00,3858.91,3860.34,3858.34,3859.06,888,32,0
2025-10-03 10:12:00,3859.07,3860.47,3856.86,3860.35,906,32,0
2025-10-03 10:18:00,3860.32,3862.25,3859.44,3861.99,780,32,0
2025-10-03 10:24:00,3861.93,3862.84,3861.28,3862.72,851,32,0
2025-10-03 10:30:00,3862.8,3862.91,3861.24,3861.78,663,37,0
2025-10-03 10:36:00,3861.74,3863.88,3861.39,3863.88,715,33,0
2025-10-03 10:42:00,3863.86,3865.05,3862.88,3863.18,830,32,0
2025-10-03 10:48:00,3863.17,3864.04,3862.62,3863.36,514,33,0
2025-10-03 10:54:00,3863.42,3865.12,3863.35,3864.11,592,32,0
2025-10-03 11:00:00,3864.23,3864.56,3863.26,3864.34,916,32,0
2025-10-03 11:06:00,3864.4,3865.52,3862.16,3862.48,876,32,0
2025-10-03 11:12:00,3862.49,3862.81,3861.01,3861.34,911,32,0
2025-10-03 11:18:00,3861.36,3862.66,3860.01,3861.89,807,34,0
2025-10-03 11:24:00,3861.88,3863.33,3861.06,3862.72,640,36,0
2025-10-03 11:30:00,3862.53,3863.14,3861.33,3862.86,808,33,0
2025-10-03 11:36:00,3862.88,3863.68,3862.03,3862.18,516,35,0
2025-10-03 11:42:00,3862.14,3863.21,3860.88,3861.27,537,36,0
2025-10-03 11:48:00,3861.31,3862.33,3860.51,3862.33,609,36,0
2025-10-03 11:54:00,3862.34,3865.33,3862.06,3864.73,648,33,0
2025-10-03 12:00:00,3864.58,3864.81,3860.85,3861.25,719,36,0
2025-10-03 12:06:00,3861.24,3861.47,3859.7,3861.07,714,36,0
2025-10-03 12:12:00,3861.07,3861.4,3858.3,3859.27,695,36,0
2025-10-03 12:18:00,3859.26,3860.42,3856.85,3858.19,850,33,0
2025-10-03 12:24:00,3858.18,3859.21,3857.46,3859.17,540,32,0
2025-10-03 12:30:00,3859.3,3860.45,3857.97,3860.28,733,32,0
2025-10-03 12:36:00,3860.21,3860.74,3859.67,3860.29,591,32,0
2025-10-03 12:42:00,3860.3,3860.54,3858.64,3858.66,548,36,0
2025-10-03 12:48:00,3858.64,3862.15,3858.45,3862.11,717,32,0
2025-10-03 12:54:00,3862.01,3864.7,3861.99,3864.18,835,32,0
2025-10-03 13:00:00,3864.16,3865.24,3864.03,3864.59,767,32,0
2025-10-03 13:06:00,3864.56,3865.59,3864.25,3864.44,549,32,0
2025-10-03 13:12:00,3864.43,3866.09,3863.38,3864.46,746,32,0
2025-10-03 13:18:00,3864.52,3865.04,3862.8,3862.9,576,36,0
2025-10-03 13:24:00,3862.93,3863.73,3862.3,3863.28,612,32,0
2025-10-03 13:30:00,3863.24,3863.61,3862.37,3862.53,521,32,0
2025-10-03 13:36:00,3862.46,3866.86,3861.97,3866.86,1288,32,0
2025-10-03 13:42:00,3866.76,3867.33,3863.53,3864.22,1023,32,0
2025-10-03 13:48:00,3864.23,3867.56,3863.5,3866.77,923,32,0
2025-10-03 13:54:00,3866.85,3867.39,3864.33,3865.65,1215,32,0
2025-10-03 14:00:00,3865.64,3867.0,3863.32,3864.66,1152,32,0
2025-10-03 14:06:00,3864.68,3865.5,3863.24,3863.61,1125,32,0
2025-10-03 14:12:00,3863.61,3864.03,3858.42,3858.44,1249,32,0
2025-10-03 14:18:00,3858.44,3861.54,3857.4,3858.61,1334,32,0
2025-10-03 14:24:00,3858.56,3861.64,3858.18,3858.61,1071,32,0
2025-10-03 14:30:00,3858.66,3859.45,3854.62,3856.82,1454,35,0
2025-10-03 14:36:00,3856.81,3861.02,3856.81,3860.95,1013,32,0
2025-10-03 14:42:00,3860.91,3861.28,3859.04,3860.98,1008,33,0
2025-10-03 14:48:00,3860.99,3863.24,3860.65,3862.54,1140,32,0
2025-10-03 14:54:00,3862.55,3864.38,3861.06,3861.98,1123,35,0
2025-10-03 15:00:00,3861.99,3864.09,3860.97,3863.15,1137,36,0
2025-10-03 15:06:00,3863.18,3864.1,3860.65,3862.26,1056,32,0
2025-10-03 15:12:00,3862.22,3864.98,3861.63,3862.72,1021,32,0
2025-10-03 15:18:00,3862.74,3863.02,3860.44,3861.97,1134,36,0
2025-10-03 15:24:00,3861.95,3863.94,3861.56,3863.64,853,32,0
2025-10-03 15:30:00,3863.66,3869.02,3862.86,3867.26,1467,33,0
2025-10-03 15:36:00,3867.27,3870.23,3866.43,3869.37,1658,32,0
2025-10-03 15:42:00,3869.36,3871.28,3868.59,3870.1,1389,32,0
2025-10-03 15:48:00,3870.01,3870.85,3869.32,3869.96,1274,32,0
2025-10-03 15:54:00,3869.97,3874.88,3869.79,3873.73,1831,32,0
2025-10-03 16:00:00,3874.04,3875.78,3870.13,3870.67,1950,36,0
2025-10-03 16:06:00,3870.74,3875.77,3869.96,3875.18,1607,32,0
2025-10-03 16:12:00,3875.27,3878.26,3874.53,3878.25,1603,34,0
2025-10-03 16:18:00,3878.24,3884.36,3877.48,3884.19,1819,32,0
2025-10-03 16:24:00,3884.25,3884.34,3880.64,3880.92,1848,32,0
2025-10-03 16:30:00,3880.92,3885.36,3872.62,3884.15,2734,32,0
2025-10-03 16:36:00,3884.2,3886.51,3881.55,3886.34,2285,32,0
2025-10-03 16:42:00,3886.34,3890.61,3882.19,3885.82,2377,32,0
2025-10-03 16:48:00,3885.82,3885.87,3880.29,3883.52,2464,32,0
2025-10-03 16:54:00,3883.54,3886.27,3881.74,3882.67,1898,32,0
